measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1510091756.csv	p1	0.44617	2.044	94.2468	773	4
BD18_1510091756.csv	p2	0.47588	52.806	62.2888	824	106
BD18_1510091756.csv	p7	0.53822	7.426	54.0746	931	15
BD18_1510091756.csv	p8	0.47588	79.171	62.9774	824	159
BD18_1510091756.csv	p9	0.58657	3.526	110.721	1014	7
BD18_1510091756.csv	p10	0.60637	90.637	98.3149	1048	182
BD18_1510091756.csv	p12	0.49569	53.321	54.5769	858	107
BD18_1510091756.csv	p14	0.49569	69.717	52.3779	858	140
BD18_1510091756.csv	p16	0.49569	84.209	51.3448	858	169
BD18_1510091756.csv	p18	0.92444	104.053	104.615	1594	209
BD18_1510091756.csv	p19	0.47996	52.806	629.291	831	106
BD18_1510091756.csv	p21	0.54812	7.426	231.187	948	15
BD18_1510091756.csv	p26	0.47996	78.734	630.131	831	158
BD18_1510091756.csv	p28	0.49045	79.171	203.696	849	159
BD18_1510091756.csv	p30	0.49045	53.321	206.673	849	107
BD18_1510091756.csv	p33	0.49045	64.304	204.17	849	129
BD18_1510091756.csv	p35	0.45258	4.524	211.075	784	9
BD18_1510091756.csv	p37	0.47588	148.918	71.1304	824	299
BD18_1510091756.csv	p43	0.8458	29.937	730.742	1459	60
BD18_1510091756.csv	p44	0.47996	148.918	652.072	831	299
BD18_1510091756.csv	p48	0.49045	146.89	204.457	849	295
BD18_1510091756.csv	p53	0.47588	16.458	52.0988	824	33
BD18_1510091756.csv	p57	0.49627	6.989	286.605	859	14
BD18_1510091756.csv	p58	0.49045	0	190.647	849	0
BD18_1510091756.csv	p59	0.49103	15.023	215.875	850	30
BD18_1510091756.csv	p61	0.49045	24.867	182.536	849	50
BD18_1510091756.csv	p63	0.49569	144.41	52.9008	858	290
BD18_1510091756.csv	p64	0.64366	26.926	307.623	1112	54
BD18_1510091756.csv	p66	0.49103	4.524	191.514	850	9
BD18_1510091756.csv	p69	0.64307	32.932	357.113	1111	66
BD18_1510091756.csv	p70	0.47996	0	820.107	831	0
BD18_1510091756.csv	p71	0.47996	16.458	563.241	831	33
BD18_1510091756.csv	p73	0.60637	107.063	103.216	1048	215
BD18_1510091756.csv	p74	0.47996	24.867	533.405	831	50
BD18_1510091756.csv	p81	0.96289	94.568	50.553	1660	190
BD18_1510091756.csv	p83	0.95707	94.568	50.629	1650	190
BD18_1510091756.csv	p85	0.97746	99.544	54.5209	1685	200
BD18_1510091756.csv	p88	1.13999	99.092	63.6261	1964	199
BD18_1510091756.csv	p91	0.95182	94.115	51.1373	1641	189
